Entry	Gene ontology IDs
Q94AR8	GO:0003861; GO:0009098; GO:0009507; GO:0009536; GO:0009570; GO:0019761; GO:0046686; GO:0046872; GO:0050486; GO:0051539
Q20911	GO:0005509; GO:0005576; GO:0006629; GO:0015031
Q9SMT7	GO:0005524; GO:0005737; GO:0009506; GO:0009507; GO:0009570; GO:0009735; GO:0010030; GO:0010214; GO:0033611; GO:0046686; GO:0048046; GO:0050203; GO:0050832
Q9MA75	GO:0003676; GO:0003682; GO:0003700; GO:0005634; GO:0005829; GO:0006351; GO:0006952; GO:0006970; GO:0007231; GO:0008272; GO:0009294; GO:0009652; GO:0009970; GO:0043565; GO:0043621; GO:0045596; GO:0051019; GO:0051170
O49500	GO:0008270; GO:0009908; GO:0010228; GO:0040008; GO:0043161; GO:0061630
Q9ASV6	GO:0003735; GO:0005840; GO:0006412; GO:0009507; GO:0009570; GO:0009941; GO:0016020; GO:0019843
Q9LVK2	GO:0005886; GO:0009734; GO:0010929; GO:0060918
A8MRP2	GO:0016746
O23653	GO:0004072; GO:0005524; GO:0009088; GO:0009089; GO:0009570; GO:0016597
Q9VW56	GO:0005737; GO:0006457; GO:0016272; GO:0022008; GO:0051082; GO:0051087; GO:0051131
Q9FIZ7	GO:0005524; GO:0005737; GO:0005829; GO:0006751; GO:0009506; GO:0017168
Q64261	GO:0000082; GO:0000122; GO:0000307; GO:0001726; GO:0001954; GO:0002244; GO:0003323; GO:0004693; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0006468; GO:0007219; GO:0008284; GO:0010389; GO:0010468; GO:0010628; GO:0016301; GO:0030097; GO:0030332; GO:0033077; GO:0042063; GO:0043697; GO:0045638; GO:0045646; GO:0045656; GO:0045668; GO:0045786; GO:0048146; GO:0050680; GO:0051301; GO:0060218; GO:0097132; GO:0098770; GO:1902036; GO:1904628; GO:2000773
Q8GY60	GO:0004721; GO:0004722; GO:0005886; GO:0006470; GO:0046872
Q84WU2	GO:0005829; GO:0006511; GO:0009506; GO:0016579; GO:0036459
Q8NVA1	GO:0006777; GO:0032324; GO:0046872; GO:0061599
O58321	GO:0005829; GO:0008234; GO:0016920
Q2MHE4	GO:0004672; GO:0004674; GO:0004871; GO:0005524; GO:0005737; GO:0035556
Q8S8E3	GO:0004864; GO:0004872; GO:0005634; GO:0005737; GO:0005886; GO:0009738; GO:0010427; GO:0042803
P29196	GO:0005737; GO:0006099; GO:0008964; GO:0015977; GO:0015979
Q8LDI5	GO:0003756; GO:0004791; GO:0005829; GO:0006662; GO:0015035; GO:0016671; GO:0034599; GO:0045454; GO:0047134
Q6GL69	GO:0003723; GO:0005730; GO:0010923
Q28891	GO:0003865; GO:0005789; GO:0007548; GO:0008202; GO:0016021; GO:0030154; GO:0031090; GO:0047751
Q13CY5	GO:0005886; GO:0008495; GO:0016021; GO:0048034
Q9SG96	GO:0008270; GO:0016021; GO:0043161; GO:0061630
Q9FMS6	GO:0000175; GO:0000289; GO:0003723; GO:0004535; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0008408; GO:0030014; GO:0042742; GO:0046872
Q9FWT2	GO:0000209; GO:0005524; GO:0005634; GO:0005737; GO:0031625; GO:0043161; GO:0061630
A8F3G4	GO:0003735; GO:0005840; GO:0006412
Q8NWQ6	GO:0005886; GO:0009405; GO:0016021
Q9FIJ4	GO:0000724; GO:0003677; GO:0009507
Q06336	GO:0005802; GO:0005829; GO:0006895; GO:0006896; GO:0030131; GO:0043130; GO:0043328
Q24270	GO:0005245; GO:0005622; GO:0005891; GO:0006816; GO:0006936; GO:0008331; GO:0016322; GO:0016323; GO:0016324; GO:0019722; GO:0042045; GO:0046872; GO:0070588; GO:0086010
Q9FN67	GO:0016567; GO:0051260
O50046	GO:0004834; GO:0009507
Q6CRJ6	GO:0015266; GO:0016021; GO:0030943; GO:0042721; GO:0045039
Q6ZUT3	GO:0005615; GO:0005856; GO:0010592; GO:0010975; GO:0030426; GO:0032091; GO:0043005; GO:0043025; GO:0051057; GO:0051497
Q485R8	GO:0016491
Q84TH4	GO:0003676; GO:0005681; GO:0006397; GO:0008380; GO:0009644; GO:0016607; GO:0043484
Q9M390	GO:0005886; GO:0006807; GO:0009506; GO:0015031; GO:0016021; GO:0042936; GO:0042937; GO:0042938; GO:0042939
Q9AA40	GO:0005886; GO:0015031; GO:0016021; GO:0051205
P18160	GO:0004712; GO:0004713; GO:0004715; GO:0004871; GO:0005524; GO:0005737; GO:0009653; GO:0030435; GO:0030587; GO:0035556
O64793	GO:0004674; GO:0005516; GO:0005524; GO:0005886; GO:0006468; GO:0016021; GO:0030246
Q1LTX2	GO:0004817; GO:0005524; GO:0005737; GO:0006423; GO:0046872
O81916	GO:0005509; GO:0005634; GO:0009409; GO:0016021
F4JFN3	GO:0005524; GO:0005618; GO:0005739; GO:0006457; GO:0006950; GO:0009570; GO:0051082
Q9CAP8	GO:0004467; GO:0005524; GO:0006631; GO:0009507; GO:0009536; GO:0009941; GO:0016020; GO:0102391
P93024	GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0009733; GO:0009734; GO:0009793; GO:0009908; GO:0009942; GO:0010051; GO:0010305; GO:0016020; GO:0042802; GO:0044212; GO:0048364; GO:0048507
P69322	GO:0005634; GO:0005737
Q8CIZ9	GO:0001525; GO:0003081; GO:0005737; GO:0005768; GO:0005769; GO:0006801; GO:0008284; GO:0010575; GO:0015992; GO:0016175; GO:0016477; GO:0030054; GO:0030171; GO:0030198; GO:0042554; GO:0042743; GO:0043020; GO:0043410; GO:0045726; GO:0046330; GO:0046872; GO:0048365; GO:0051454; GO:0055114; GO:0071438; GO:0071455; GO:0072592; GO:1902177; GO:1990451
P72749	GO:0003924; GO:0005525
Q8RX97	GO:0004322; GO:0006826; GO:0006879; GO:0008199; GO:0009507
P46209	GO:0016787
B7FKW7	GO:0008824; GO:0009439; GO:0043565
Q9SA34	GO:0003938; GO:0005737; GO:0005829; GO:0006177; GO:0006183; GO:0009735; GO:0046872
Q9LNQ1	GO:0005743; GO:0005744; GO:0006626; GO:0015266; GO:0015450; GO:0030150; GO:0031305
P04793	GO:0005737
Q9LPC7	GO:0003755; GO:0005737; GO:0006457
Q9ZQG8	GO:0009055; GO:0009507; GO:0009536; GO:0022900; GO:0046872; GO:0051537
Q75KU4	GO:0005509; GO:0005886
Q9C757	GO:0005351; GO:0005355; GO:0005366; GO:0005886; GO:0015798; GO:0016021; GO:0023052; GO:0035428; GO:0046323; GO:0090406
Q9FG08	GO:0005634; GO:0018024
Q9SM02	GO:0004506; GO:0005783; GO:0009414; GO:0016021; GO:0016126; GO:0050660
Q84RQ7	GO:0005198; GO:0005506; GO:0009507; GO:0009570; GO:0016226; GO:0032947; GO:0048564; GO:0051536
Q05046	GO:0005524; GO:0005739; GO:0042026
Q9ZPV8	GO:0004595; GO:0005524; GO:0005829; GO:0006629; GO:0006970; GO:0009651; GO:0015937; GO:0019915; GO:0040007; GO:0080020
P43287	GO:0003729; GO:0005886; GO:0005887; GO:0006833; GO:0009414; GO:0009506; GO:0009507; GO:0009737; GO:0015250; GO:0034220
Q9LY66	GO:0000470; GO:0003723; GO:0003735; GO:0005634; GO:0006412; GO:0009507; GO:0009535; GO:0009570; GO:0009941; GO:0016020; GO:0019843; GO:0022625
Q9AR19	GO:0000123; GO:0003677; GO:0004402; GO:0005634; GO:0006351; GO:0009416; GO:0009908; GO:0010015; GO:0010321; GO:0010484; GO:0016407; GO:0016573; GO:0045893
Q93W34	GO:0003729; GO:0005634; GO:0005829; GO:0006397; GO:0008143
Q9SGU9	GO:0003962; GO:0004123; GO:0005829; GO:0009970; GO:0018826; GO:0019343; GO:0019346; GO:0019458; GO:0030170; GO:0042631; GO:0051289; GO:0071266
Q5N8Z0	GO:0003723
Q9SHY2	GO:0005886; GO:0016021; GO:0022857
Q9C9G6	GO:0005634; GO:0005737; GO:0006259; GO:0007059; GO:0009944; GO:0010209; GO:0016226; GO:0042127; GO:0051726; GO:1990067; GO:2001022
Q8L4M1	GO:0000347; GO:0003723; GO:0005634; GO:0006397; GO:0008380; GO:0009738; GO:0009788; GO:0010267; GO:0016567; GO:0031047; GO:0051028; GO:0080008
B9JCI9	GO:0005737; GO:0030488; GO:0046872; GO:0051539; GO:0070040; GO:0070475
P53285	GO:0015031; GO:0016021
P23812	GO:0001501; GO:0005634; GO:0005667; GO:0006351; GO:0006355; GO:0007389; GO:0042733; GO:0043565
Q18KI0	GO:0000408; GO:0002949; GO:0004222; GO:0004674; GO:0005524; GO:0005737; GO:0008270; GO:0061711
F4HT21	GO:0005525
P28931	GO:0003723; GO:0004386; GO:0005524; GO:0006396; GO:0008174; GO:0016020; GO:0044167
Q9FGP9	GO:0005739; GO:0007275; GO:0009536; GO:0009706; GO:0009941; GO:0016021
Q8GZ43	GO:0003729; GO:0008270
Q8VYZ3	GO:0005576; GO:0005618; GO:0005737; GO:0030599; GO:0042545; GO:0045330; GO:0045490
Q38856	GO:0005381; GO:0005385; GO:0005768; GO:0005769; GO:0005773; GO:0005802; GO:0005886; GO:0009617; GO:0015088; GO:0015675; GO:0016021; GO:0030001; GO:0055072; GO:0071281; GO:0071369; GO:0071732
Q8GZC3	GO:0005789; GO:0006636; GO:0016021; GO:0102985
Q58FS3	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0009908; GO:0048262
Q9C6W5	GO:0005524; GO:0005886; GO:0010222; GO:0010588; GO:0016021; GO:0042626
Q9LZP8	GO:0003700; GO:0005634; GO:0006351; GO:0006971; GO:0009267; GO:0043565; GO:0045735; GO:0045893; GO:0046982; GO:2000693
B5XAM2	GO:0004045; GO:0005739; GO:0005762; GO:0016150; GO:0070126
Q94A32	GO:0009507; GO:0009536; GO:0009941; GO:0016021; GO:0031969
Q4UJN9	GO:0004325; GO:0005737; GO:0006783; GO:0046872
A4G1V2	GO:0002161; GO:0004832; GO:0005524; GO:0005737; GO:0006438
Q7XA72	GO:0005524; GO:0005886; GO:0016021; GO:0042626
Q725W7	GO:0016787
Q8K9N2	GO:0004149; GO:0006099; GO:0033512; GO:0045252
P48762	GO:0005516; GO:0005737; GO:0005783; GO:0005789; GO:0005886; GO:0006885; GO:0010447; GO:0015385; GO:0015386; GO:0016021; GO:0048306; GO:0051259; GO:0051453; GO:0071436; GO:0071468; GO:0071805; GO:0098719
P70362	GO:0005102; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0006511; GO:0030970; GO:0032403; GO:0032480; GO:0034098; GO:0036435; GO:0036501; GO:0039536; GO:0043161; GO:0051117; GO:0071712
Q9T0A4	GO:0006810; GO:0009507; GO:0009534; GO:0009535; GO:0009767; GO:0010598; GO:0016491; GO:0048038
Q2KIL7	GO:0003676; GO:0005634
Q9LDA7	GO:0004722; GO:0046872
Q6EP49	GO:0000165; GO:0000977; GO:0003700; GO:0005634; GO:0006351; GO:0045944; GO:0046983
Q6JE38	GO:0006662; GO:0006952; GO:0008219; GO:0009507; GO:0015035; GO:0031347; GO:0034051; GO:0045454
Q9LUJ3	GO:0000419; GO:0003677; GO:0005634; GO:0005654; GO:0006306; GO:0043621; GO:0044030; GO:0070918
Q67XG0	GO:0001666; GO:0005344; GO:0009733; GO:0015671; GO:0019825; GO:0046872
P51567	GO:0004672; GO:0004674; GO:0004712; GO:0005524; GO:0006397; GO:0046777
O00567	GO:0000154; GO:0001650; GO:0003723; GO:0005654; GO:0005730; GO:0005732; GO:0005737; GO:0006364; GO:0016020; GO:0030515; GO:0031428; GO:0032040; GO:0045296; GO:0070761; GO:1990226
Q9SLN8	GO:0016491
P34561	GO:0000938; GO:0005829; GO:0010008; GO:0042147; GO:0043204; GO:0048471; GO:0060378; GO:0090326; GO:1904810; GO:1904811
Q8GY54	GO:0003839; GO:0005737; GO:0006751; GO:0010288; GO:0046686
P41101	GO:0003735; GO:0005840; GO:0006412
Q836A6	GO:0005886; GO:0006351; GO:0006355; GO:0016021
Q55CU8	
Q9ZUX1	GO:0005506; GO:0009611; GO:0016021; GO:0018685; GO:0020037; GO:0043231
Q9FZ89	GO:0010287
Q9FJP6	GO:0004842; GO:0005634; GO:0005737; GO:0016567; GO:0070696
O73944	GO:0005829; GO:0008234; GO:0016920
Q38910	GO:0004553; GO:0005618; GO:0005794; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555
P41919	GO:0003924; GO:0005525; GO:0005634; GO:0006886; GO:0006913; GO:0007165
Q9MAT5	GO:0005829; GO:0008469; GO:0010228; GO:0016277; GO:0019919; GO:0035241; GO:0035242
Q8U221	GO:0000049; GO:0004825; GO:0005524; GO:0005737; GO:0006431; GO:0046872
Q9FN29	GO:0003700; GO:0005634; GO:0006351; GO:0009637; GO:0009646; GO:0043565
O80927	GO:0008270; GO:0016021; GO:0043161; GO:0061630
Q5RBU7	GO:0004180; GO:0005764; GO:0008236
Q05879	GO:0004797; GO:0005524; GO:0046872; GO:0071897
Q6P011	GO:0016021; GO:0034975; GO:0072546
Q8LBZ4	GO:0009507
Q9LMA8	GO:0003714; GO:0005634; GO:0006351; GO:0006355; GO:0009555; GO:0009611; GO:0009753; GO:0009867; GO:0009908; GO:0031347; GO:0042742; GO:1900067; GO:1903507; GO:2000022
Q43075	GO:0006527; GO:0008295; GO:0008792; GO:0009446
Q9ZQH0	GO:0004140; GO:0005524; GO:0005773; GO:0005777; GO:0009507; GO:0015937
P49317	GO:0004096; GO:0005777; GO:0006979; GO:0020037; GO:0042744; GO:0046872
O95372	GO:0002084; GO:0005737; GO:0005829; GO:0006631; GO:0007411; GO:0008474; GO:0045296; GO:0052689; GO:0070062
Q9CAI5	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0008360; GO:0018105
Q8LDS2	GO:0004553; GO:0005618; GO:0010087; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555
Q5ZM20	GO:0003677; GO:0005829; GO:0006260; GO:0016607; GO:0033045
Q9LIK9	GO:0000103; GO:0001887; GO:0004781; GO:0005524; GO:0005886; GO:0009507; GO:0009570; GO:0009735; GO:0046686; GO:0070814
P26861	GO:0003735; GO:0005739; GO:0005840; GO:0006412; GO:0019843
Q38820	GO:0005739; GO:0005743; GO:0005744; GO:0015266; GO:0015450; GO:0016020; GO:0030150; GO:0031305
Q03273	GO:0003964; GO:0004519
Q8H4H5	GO:0005215; GO:0006811; GO:0016021; GO:0055072
Q9SW09	GO:0000028; GO:0003729; GO:0003735; GO:0005829; GO:0016020; GO:0022626; GO:0022627; GO:0042256
O49447	GO:0005471; GO:0005739; GO:0005743; GO:0009941; GO:0015865; GO:0016020; GO:0016021; GO:0046902
O49840	GO:0004675; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006468; GO:0006952; GO:0007166
P31853	GO:0005524; GO:0009535; GO:0015078; GO:0015986; GO:0016021; GO:0045263
P35614	GO:0003747; GO:0005737; GO:0006415; GO:0016149; GO:0040008
Q0P5L0	GO:0003723; GO:0005634; GO:0005737
Q9Y5Q9	GO:0000127; GO:0003677; GO:0005634; GO:0005654; GO:0005730; GO:0006351; GO:0006359; GO:0006383; GO:0031965; GO:0042791; GO:0042797
Q9NUJ3	GO:0005874
Q5XI69	GO:0000398; GO:0003676; GO:0004004; GO:0005524; GO:0005681; GO:0005737
O04834	GO:0005525; GO:0005783; GO:0005794; GO:0005886; GO:0006886; GO:0016192
P92934	GO:0005886; GO:0015172; GO:0015175; GO:0015293; GO:0015810; GO:0015827; GO:0016021
Q9SA16	GO:0030246
Q2RKZ1	GO:0002161; GO:0004823; GO:0005524; GO:0005737; GO:0006429
O82531	GO:0004298; GO:0005634; GO:0005737; GO:0005839; GO:0051603
G2TRM6	
Q4R5D9	GO:0000932; GO:0005634; GO:0005829; GO:0043488; GO:0048598; GO:1903679; GO:1990247
P54243	GO:0004347; GO:0005737; GO:0006094; GO:0006096
Q9ASR1	GO:0003729; GO:0003746; GO:0003924; GO:0005507; GO:0005525; GO:0005730; GO:0005774; GO:0005829; GO:0005886; GO:0009409; GO:0009506; GO:0009507; GO:0009631; GO:0009735; GO:0016020; GO:0048046
Q9SXS8	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006952; GO:0009873
Q54KJ8	GO:0003677; GO:0005673; GO:0006355; GO:0006367
Q96372	GO:0005524; GO:0007049; GO:0016787
Q949S9	GO:0000974; GO:0005634; GO:0005730; GO:0006397; GO:0008380; GO:0009870; GO:0010204; GO:0042742; GO:0045087; GO:0050832; GO:0071011; GO:0071013
Q9LSP7	GO:0004842; GO:0005524; GO:0005783; GO:0006511; GO:0016020; GO:0016021; GO:0031625; GO:0048471; GO:0061630
Q498F0	GO:0005794; GO:0005829; GO:0010008; GO:0048471
O04133	GO:0005789; GO:0005886; GO:0016021; GO:0032586
Q9FYR7	GO:0003700; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0043565
Q9C7N4	GO:0005618; GO:0009507; GO:0009534; GO:0016042; GO:0016788; GO:0048046
O22901	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0030154; GO:0046983; GO:2000280
Q6NQH9	
Q9SEK2	GO:0001678; GO:0004396; GO:0005524; GO:0005536; GO:0006096; GO:0009707; GO:0016021
Q9MAB9	GO:0005886
P41380	GO:0003743; GO:0004386; GO:0005524
Q9Y7Z1	GO:0005634; GO:0005730; GO:0006364; GO:0030687; GO:0042273
Q8RY67	GO:0004674; GO:0005524; GO:0005886; GO:0007166; GO:0016021
Q8GY89	GO:0005524; GO:0005739; GO:0009507; GO:0032542; GO:0034599
Q8VXQ2	GO:0004029; GO:0004030; GO:0006081; GO:0009501; GO:0009507
Q9Y7P0	GO:0004746; GO:0005634; GO:0005829; GO:0009231; GO:0016491
Q8VYI5	GO:0005634; GO:0006979
Q40784	GO:0005975; GO:0030246; GO:0047938
F4ILY9	GO:0003333; GO:0005774; GO:0005886; GO:0015171; GO:0016021
C0SVM5	GO:0000989; GO:0005634; GO:0006351; GO:0006355; GO:0008270; GO:0010100
A8IJF8	GO:0005886; GO:0006813; GO:0008324; GO:0015116; GO:0015293; GO:0016021
B2X050	GO:0006952; GO:0047501
Q8LC68	GO:0000724; GO:0005634; GO:0005737; GO:0006334; GO:0016444
Q7Z4T8	GO:0007286; GO:0016021; GO:0031902; GO:0046872
Q38694	GO:0000165; GO:0000977; GO:0003700; GO:0005634; GO:0006351; GO:0045944; GO:0046983
B9E9G9	GO:0019516; GO:0046872; GO:0051539
Q39204	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0009269; GO:0009611; GO:0009737; GO:0009738; GO:0009753; GO:0009963; GO:0010200; GO:0043565; GO:0043619; GO:0045893; GO:0046983; GO:0051090; GO:2000068
P24091	GO:0000272; GO:0004568; GO:0005773; GO:0006032; GO:0008061; GO:0009607; GO:0009626; GO:0016998
Q9M060	GO:0000054; GO:0000460; GO:0000470; GO:0003743; GO:0005634; GO:0005730; GO:0005829; GO:0009793; GO:0030687; GO:0042256; GO:0043022; GO:0043023; GO:0071215; GO:1902626
P25866	GO:0005524; GO:0016567; GO:0016740
Q9LQU7	GO:0005737; GO:0005874; GO:0005886; GO:0007010; GO:0008017
Q8L884	GO:0005886; GO:0006865; GO:0009734; GO:0015293; GO:0016021
O27555	GO:0005524; GO:0015446; GO:0046685
F6HDT7	GO:0005634; GO:0005737; GO:0006555; GO:0010309; GO:0019509; GO:0046872
P53681	GO:0004674; GO:0005524
Q6NLQ7	GO:0005525; GO:0008686; GO:0009231; GO:0009507; GO:0016787; GO:0046872
Q9SX33	GO:0000139; GO:0000287; GO:0004012; GO:0005524; GO:0005802; GO:0005886; GO:0016021; GO:0048194
Q05737	GO:0003924; GO:0005525; GO:0005886; GO:0015031
O64645	GO:0000060; GO:0000165; GO:0000977; GO:0003700; GO:0005634; GO:0005737; GO:0006351; GO:0008134; GO:0009409; GO:0009739; GO:0009908; GO:0009911; GO:0010077; GO:0030154; GO:0045893; GO:0045944; GO:0046983
A9X4U2	GO:0003854; GO:0005789; GO:0005886; GO:0009506; GO:0016021; GO:0016126; GO:0047012
Q0VCZ3	GO:0000932; GO:0005634; GO:0005829; GO:0043488; GO:0048598; GO:1903679; GO:1990247
Q42699	GO:0003871; GO:0005737; GO:0008270; GO:0009086
Q08534	GO:0003723; GO:0003968; GO:0004386; GO:0005524; GO:0006351; GO:0006396; GO:0008174; GO:0008234; GO:0016020; GO:0039694; GO:0044162
Q5TKD8	GO:0009507; GO:0045454; GO:0055114
Q94A20	GO:0016021
Q9SZ46	GO:0004497; GO:0005506; GO:0016020; GO:0016021; GO:0016709; GO:0020037; GO:0044550; GO:0071281
Q84RK2	GO:0005504; GO:0006631; GO:0009570; GO:0009813; GO:0045430
Q89928	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004533; GO:0005198; GO:0005622; GO:0006310; GO:0008270; GO:0008289; GO:0015074; GO:0019013; GO:0019076; GO:0020002; GO:0039657; GO:0042025; GO:0044826; GO:0046718; GO:0055036; GO:0072494; GO:0075713; GO:0075732
Q9LVP1	GO:0000712; GO:0003677; GO:0003917; GO:0005694; GO:0006265; GO:0006281; GO:0007059; GO:0007067; GO:0007126; GO:0008270
Q8L840	GO:0000724; GO:0003677; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0006974; GO:0009378; GO:0009506; GO:0043138; GO:0043140; GO:0046872; GO:0051276; GO:0070417; GO:0071215
P55853	GO:0000122; GO:0002119; GO:0005634; GO:0005694; GO:0005737; GO:0005815; GO:0005819; GO:0007080; GO:0009792; GO:0016925; GO:0031386; GO:0034502; GO:0042802; GO:0051306; GO:0070194
Q9LZH9	GO:0000470; GO:0003723; GO:0003735; GO:0005774; GO:0005829; GO:0006412; GO:0016020; GO:0022625; GO:0022626; GO:0042255; GO:0042256; GO:0042788
Q02909	GO:0005829; GO:0006099; GO:0008964; GO:0009507; GO:0015977; GO:0015979; GO:0048046; GO:0048366
B1H222	GO:0005654; GO:0005730; GO:0005794; GO:0005829; GO:0031069; GO:1901622; GO:1905515
B4RMB8	GO:0005737; GO:0030170; GO:0031071; GO:0044571; GO:0046872; GO:0051537
Q84J50	GO:0005737; GO:0009408; GO:0042542; GO:0045471; GO:0046685; GO:0046686; GO:0046688
Q9W0Y8	GO:0001518; GO:0005248; GO:0005886; GO:0006814; GO:0007608; GO:0019228; GO:0022843; GO:0030431; GO:0035725; GO:0042048; GO:0086010
P11890	GO:0009570
Q9LVZ7	GO:0004142; GO:0016021; GO:0046470
Q9SGS4	GO:0004791; GO:0006662; GO:0006979; GO:0009414; GO:0009507; GO:0009570; GO:0009941; GO:0015035; GO:0016671; GO:0034599; GO:0045454; GO:0047134
B1JWV2	GO:0004177; GO:0005737; GO:0008235; GO:0030145
Q9SRL8	
Q54VM3	GO:0005096; GO:0005622; GO:0006886; GO:0012505; GO:0017137; GO:0031338; GO:0090630
Q9UEW8	GO:0001933; GO:0004674; GO:0004702; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005856; GO:0006468; GO:0006950; GO:0008217; GO:0016301; GO:0016323; GO:0016324; GO:0018105; GO:0018107; GO:0019898; GO:0019901; GO:0023014; GO:0023016; GO:0032414; GO:0035556; GO:0036438; GO:0043231; GO:0043268; GO:0046777; GO:0050727; GO:0071476; GO:0090188; GO:1901017; GO:1901380; GO:1905408; GO:2000021; GO:2000650; GO:2000681; GO:2000687
Q9ZVI9	GO:0004306; GO:0005739; GO:0006646; GO:0031307
Q6DW74	GO:0009707; GO:0009877; GO:0043661; GO:0046481
Q01899	GO:0005524; GO:0005739; GO:0006457; GO:0051082
O65351	GO:0004252; GO:0005576; GO:0005618; GO:0009505; GO:0010214; GO:0048046; GO:0048359; GO:0080001
Q84MB6	GO:0009267; GO:0046872; GO:0051213
Q9SQZ0	GO:0015171; GO:0016021; GO:0031969
Q8GYN5	GO:0002237; GO:0005886; GO:0006468; GO:0009626; GO:0009816; GO:0010204; GO:0012505; GO:0016020; GO:0019897; GO:0034051
Q39134	GO:0003333; GO:0005886; GO:0015171; GO:0015293; GO:0015802; GO:0016021; GO:0031965
Q5N7A3	GO:0005507; GO:0016722; GO:0046274; GO:0048046; GO:0052716
Q7Z2D5	GO:0005886; GO:0005887; GO:0006644; GO:0007165; GO:0007409; GO:0008195; GO:0042577; GO:0046839; GO:0048839
Q94G00	GO:0003755
O45685	GO:0005765
Q8RX77	GO:0005886; GO:0015293; GO:0015706; GO:0016021; GO:0042128; GO:0080054; GO:0080055
A5A7I7	GO:0004674; GO:0005509; GO:0005524; GO:0016020
Q9LT08	GO:0000502; GO:0005634; GO:0005829; GO:0008237; GO:0009651; GO:0030163; GO:0046872
Q41319	GO:0006633; GO:0009507; GO:0045300; GO:0046872
Q5JGV6	GO:0003677; GO:0004004; GO:0004519; GO:0005524; GO:0006281; GO:0006314; GO:0010501; GO:0016539
O80377	GO:0003735; GO:0006412; GO:0015935
Q9SA42	GO:0001104; GO:0006351; GO:0016592
P14170	GO:0005773; GO:0006952; GO:0009607
Q8L8Q3	
P48724	GO:0003743; GO:0005525
Q72ER1	GO:0003743; GO:0003924; GO:0005525; GO:0005737
O23657	GO:0003924; GO:0005525; GO:0005886; GO:0015031
Q9SZY2	GO:0004252; GO:0005576
Q0JL44	GO:0005634; GO:0005737; GO:0042742; GO:0050832
Q9LM92	GO:0000243; GO:0000245; GO:0000387; GO:0000398; GO:0003723; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005689; GO:0005730; GO:0005829; GO:0034715; GO:0034719; GO:0048589; GO:0071010; GO:0071011; GO:0071013; GO:0097526
Q3B8G0	
O64732	GO:0008152; GO:0043231; GO:0080043; GO:0080044
P0CH05	GO:0005634; GO:0005737
A0RQU0	GO:0004814; GO:0005524; GO:0005737; GO:0006420
Q9M9H6	GO:0004103; GO:0005524; GO:0009611
Q2S2F5	GO:0004061; GO:0004328; GO:0019441; GO:0043420
P22337	GO:0006633; GO:0009507; GO:0045300; GO:0046872
Q9FGF0	GO:0005829
Q9FX56	GO:0005737; GO:0008146; GO:0009735
Q9SIS3	GO:0000226; GO:0000910; GO:0005634; GO:0005739; GO:0005874; GO:0007067; GO:0008017; GO:0009524; GO:0009536; GO:0009574
Q9LJ98	GO:0005737; GO:0006457; GO:0016272; GO:0044183; GO:0051082
Q9SA77	GO:0003978; GO:0005794; GO:0006012; GO:0009832; GO:0016021; GO:0019567; GO:0032580; GO:0033358; GO:0045227; GO:0050373
Q9FKK7	GO:0005737; GO:0005773; GO:0005774; GO:0005783; GO:0005794; GO:0006098; GO:0009045; GO:0016020; GO:0042732; GO:0046872
Q8VZ02	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0046983
Q5ZL42	GO:0007399; GO:0030154
P42044	GO:0004325; GO:0006783; GO:0009507
P33081	GO:0009734
Q0WPW4	GO:0006952; GO:0009693; GO:0009815; GO:0031418; GO:0046872
Q08069	GO:0003735; GO:0006412; GO:0042255; GO:0043253
Q9LF68	GO:0005739; GO:0009507
Q9QZS2	GO:0003677; GO:0004842; GO:0005634; GO:0005737; GO:0006351; GO:0008134; GO:0008270; GO:0016567; GO:0016605; GO:0031491; GO:0032184; GO:0042802; GO:0043161; GO:0045893; GO:0045944; GO:0046685; GO:0051865; GO:0061630; GO:0070534; GO:0070936; GO:0070979; GO:0085020; GO:0090169; GO:0090234
Q9LPI5	GO:0003723; GO:0005634
F4ITL6	GO:0000139; GO:0005783; GO:0005789; GO:0005794; GO:0009723; GO:0010105; GO:0016021
Q9SYY4	GO:0009922; GO:0016021; GO:0030497; GO:0042761; GO:0071215
P49314	GO:0003723; GO:0006397; GO:0009507; GO:0030529
